FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Month,Year,Cancelled,alti,drct,dwpf,feel,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,inx_danjerous_1,inx_danjerous_2,inx_danjerous_3,inx_danjerous_4,metar,mslp,p01i,peak_wind_drct,peak_wind_gust,peak_wind_time,relh,sknt,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,snowdepth,station,tmpf,valid,vsby,wxcodes
2019-11-20,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304.0,4179.0,JFK,"New York, NY",BNA,"Nashville, TN",0 days 08:40:00,835.0,-5.0,11.0,846.0,938.0,9.0,1024.0,947.0,-37.0,0.0,,0.0,164.0,132.0,112.0,765.0,,,,,,11.0,2019.0,False,29.94,340.00,33.00,34.51,M,M,M,M,0.9090909090909092,0.25,0.2142857142857142,0.0,KJFK 201251Z 34013KT 10SM BKN033 BKN120 BKN140 06/01 A2994 RMK AO2 SLP137 T00560006 $,1013.70,0.00,M,M,M,70.20,13.00,BKN,BKN,BKN,M,3300.00,12000.00,14000.00,M,M,JFK,42.00,2019-11-20 12:51:00,10.00,M
2019-12-09,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,1473.0,JFK,"New York, NY",LAS,"Las Vegas, NV",0 days 19:29:00,1941.0,12.0,51.0,2032.0,2246.0,6.0,2240.0,2252.0,12.0,0.0,,0.0,371.0,371.0,314.0,2248.0,,,,,,12.0,2019.0,False,29.83,180.00,51.00,51.10,M,M,M,M,4.0,2.142857142857143,0.6666666666666666,0.0,KJFK 092351Z 18012KT 1 1/2SM +RA BR SCT005 BKN014 OVC060 11/11 A2983 RMK AO2 SFC VIS 5 SLP100 P0022 60053 T01060106 10111 20100 58023,1010.00,0.22,M,M,M,100.00,12.00,SCT,BKN,OVC,M,500.00,1400.00,6000.00,M,M,JFK,51.00,2019-12-09 23:51:00,1.50,+RA BR
2020-02-10,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363.0,5025.0,JFK,"New York, NY",RIC,"Richmond, VA",0 days 20:18:00,2024.0,6.0,25.0,2049.0,2152.0,6.0,2211.0,2158.0,-13.0,0.0,,0.0,113.0,94.0,63.0,288.0,,,,,,2.0,2020.0,False,30.15,230.00,42.00,38.56,M,M,M,M,3.0,0.7692307692307693,0.5,0.0,KJFK 110051Z 23009KT 8SM -RA BKN010 BKN039 OVC080 07/06 A3015 RMK AO2 SLP208 P0001 T00670056 $,1020.80,0.01,M,M,M,92.62,9.00,BKN,BKN,OVC,M,1000.00,3900.00,8000.00,M,M,JFK,44.00,2020-02-11 00:51:00,8.00,-RA
2019-12-17,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363.0,5168.0,JFK,"New York, NY",SAV,"Savannah, GA",0 days 09:13:00,908.0,-5.0,31.0,939.0,1141.0,6.0,1144.0,1147.0,3.0,0.0,,0.0,151.0,159.0,122.0,718.0,,,,,,12.0,2019.0,False,29.87,40.00,34.00,24.55,M,M,M,M,5.0,0.0,0.0,0.0,KJFK 171351Z 04012KT 3SM -RA BR OVC008 01/01 A2987 RMK AO2 SLP113 P0007 T00110011 $,1011.30,0.07,M,M,M,100.00,12.00,OVC,M,M,M,800.00,M,M,M,M,JFK,34.00,2019-12-17 13:51:00,3.00,-RA BR
2020-09-25,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,2829.0,JFK,"New York, NY",PHX,"Phoenix, AZ",0 days 14:30:00,1424.0,-6.0,16.0,1440.0,1620.0,4.0,1657.0,1624.0,-33.0,0.0,,0.0,327.0,300.0,280.0,2153.0,,,,,,9.0,2020.0,False,30.11,190.00,60.00,73.90,M,M,M,M,0.2222222222222222,0.1153846153846153,0.0,0.0,KJFK 251751Z 19007KT 10SM FEW045 BKN260 23/16 A3011 RMK AO2 SLP195 T02330156 10239 20178 58005,1019.50,0.00,M,M,M,62.05,7.00,FEW,BKN,M,M,4500.00,26000.00,M,M,M,JFK,74.00,2020-09-25 17:51:00,10.00,M
2020-03-02,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,189.0,JFK,"New York, NY",SAN,"San Diego, CA",0 days 08:30:00,823.0,-7.0,39.0,902.0,1118.0,2.0,1149.0,1120.0,-29.0,0.0,,0.0,379.0,357.0,316.0,2446.0,,,,,,3.0,2020.0,False,30.08,190.00,40.00,35.68,M,M,M,M,0.1,0.0625,0.12,0.0,KJFK 021251Z 19018KT 10SM FEW100 FEW160 BKN250 07/04 A3008 RMK AO2 SLP185 T00670044,1018.50,0.00,M,M,M,85.06,18.00,FEW,FEW,BKN,M,10000.00,16000.00,25000.00,M,M,JFK,44.00,2020-03-02 12:51:00,10.00,M
2020-03-18,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,2773.0,JFK,"New York, NY",DCA,"Washington, DC",0 days 06:40:00,635.0,-5.0,16.0,651.0,747.0,4.0,809.0,751.0,-18.0,0.0,,0.0,89.0,76.0,56.0,213.0,,,,,,3.0,2020.0,False,30.39,320.00,28.00,36.37,M,M,M,M,0.08,0.0,0.0,0.0,KJFK 180951Z 32006KT 10SM SCT250 05/M02 A3039 RMK AO2 SLP290 T00501022,1029.00,0.00,M,M,M,59.55,6.00,SCT,M,M,M,25000.00,M,M,M,M,JFK,41.00,2020-03-18 09:51:00,10.00,M
2020-03-21,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,2829.0,JFK,"New York, NY",PHX,"Phoenix, AZ",0 days 13:25:00,1318.0,-7.0,15.0,1333.0,1556.0,5.0,1612.0,1601.0,-11.0,0.0,,0.0,347.0,343.0,323.0,2153.0,,,,,,3.0,2020.0,False,30.33,350.00,19.00,41.79,22.00,M,M,M,0.1538461538461538,0.1538461538461538,0.08,0.0,KJFK 211651Z 35014G22KT 10SM FEW065 SCT130 SCT250 09/M07 A3033 RMK AO2 SLP271 T00891072,1027.10,0.00,M,M,M,31.27,14.00,FEW,SCT,SCT,M,6500.00,13000.00,25000.00,M,M,JFK,48.00,2020-03-21 16:51:00,10.00,M
2019-11-07,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,2522.0,JFK,"New York, NY",LAS,"Las Vegas, NV",0 days 15:59:00,1557.0,-2.0,17.0,1614.0,1844.0,8.0,1902.0,1852.0,-10.0,0.0,,0.0,363.0,355.0,330.0,2248.0,,,,,,11.0,2019.0,False,29.99,210.00,46.00,55.90,M,M,M,M,0.2,0.1176470588235294,0.3,0.2857142857142857,KJFK 072051Z 21008KT 10SM FEW050 FEW085 BKN100 OVC140 13/08 A2999 RMK AO2 SLP155 T01330078 56031,1015.50,0.00,M,M,M,69.30,8.00,FEW,FEW,BKN,OVC,5000.00,8500.00,10000.00,14000.00,M,JFK,56.00,2019-11-07 20:51:00,10.00,M
2020-04-15,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,388.0,JFK,"New York, NY",CLT,"Charlotte, NC",0 days 13:00:00,1253.0,-7.0,12.0,1305.0,1445.0,4.0,1504.0,1449.0,-15.0,0.0,,0.0,124.0,116.0,100.0,541.0,,,,,,4.0,2020.0,False,29.94,320.00,23.00,51.10,16.00,M,M,M,0.1666666666666666,0.0666666666666666,0.08,0.0,KJFK 151651Z 32011G16KT 10SM FEW060 FEW150 SCT250 11/M05 A2994 RMK AO2 SLP139 T01061050,1013.90,0.00,M,M,M,33.01,11.00,FEW,FEW,SCT,M,6000.00,15000.00,25000.00,M,M,JFK,51.00,2020-04-15 16:51:00,10.00,M
2020-06-25,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,702.0,JFK,"New York, NY",BUF,"Buffalo, NY",0 days 11:05:00,1052.0,-13.0,10.0,1102.0,1158.0,3.0,1216.0,1201.0,-15.0,0.0,,0.0,71.0,69.0,56.0,301.0,,,,,,6.0,2020.0,False,29.99,320.00,48.00,79.92,M,M,M,M,0.0909090909090909,0.12,0.0,0.0,KJFK 251451Z 32008KT 10SM FEW110 BKN250 27/09 A2999 RMK AO2 SLP156 T02720089 51007,1015.60,0.00,M,M,M,31.52,8.00,FEW,BKN,M,M,11000.00,25000.00,M,M,M,JFK,81.00,2020-06-25 14:51:00,10.00,M
2020-12-27,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,1752.0,JFK,"New York, NY",MCO,"Orlando, FL",0 days 11:40:00,1137.0,-3.0,12.0,1149.0,1400.0,7.0,1431.0,1407.0,-24.0,0.0,,0.0,171.0,150.0,131.0,944.0,,,,,,12.0,2020.0,False,30.33,260.00,18.00,26.86,M,M,M,M,0.05,0.04,0.0,0.0,KJFK 271551Z 26006KT 10SM FEW200 FEW250 01/M08 A3033 RMK AO2 SLP271 T00061078 $,1027.10,0.00,M,M,M,53.40,6.00,FEW,FEW,M,M,20000.00,25000.00,M,M,M,JFK,33.00,2020-12-27 15:51:00,10.00,M
2020-01-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,1529.0,JFK,"New York, NY",LAX,"Los Angeles, CA",0 days 07:00:00,700.0,0.0,24.0,724.0,1011.0,14.0,1025.0,1025.0,0.0,0.0,,0.0,385.0,385.0,347.0,2475.0,,,,,,1.0,2020.0,False,29.74,310.00,23.00,26.24,29.00,M,M,M,0.4081632653061224,0.1666666666666666,0.12,0.0,KJFK 051151Z 31023G29KT 10SM SCT049 SCT120 BKN250 03/M05 A2974 RMK AO2 PK WND 30045/1109 SLP070 60000 70002 T00331050 10044 20033 51033 $,1007.00,0.00,300.00,45.00,2020-01-05 11:09,54.60,23.00,SCT,SCT,BKN,M,4900.00,12000.00,25000.00,M,M,JFK,38.00,2020-01-05 11:51:00,10.00,M
2020-02-13,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,183.0,JFK,"New York, NY",SEA,"Seattle, WA",0 days 07:00:00,658.0,-2.0,18.0,716.0,940.0,15.0,1024.0,955.0,-29.0,0.0,,0.0,384.0,357.0,324.0,2422.0,,,,,,2.0,2020.0,False,29.66,100.00,37.00,34.31,M,M,M,M,5.0,3.636363636363636,0.0,0.0,KJFK 131151Z 10004KT 7SM -RA SCT004 OVC011 03/03 A2966 RMK AO2 SLP045 P0001 60018 70031 T00330028 10033 20022 58046 $,1004.50,0.01,M,M,M,96.52,4.00,SCT,OVC,M,M,400.00,1100.00,M,M,M,JFK,38.00,2020-02-13 11:51:00,7.00,-RA
2020-02-17,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363.0,5078.0,JFK,"New York, NY",DCA,"Washington, DC",0 days 13:08:00,1310.0,2.0,24.0,1334.0,1427.0,5.0,1440.0,1432.0,-8.0,0.0,,0.0,92.0,82.0,53.0,213.0,,,,,,2.0,2020.0,False,30.26,320.00,21.00,45.88,M,M,M,M,0.08,0.0,0.0,0.0,KJFK 171751Z 32006KT 10SM SCT250 09/M06 A3026 RMK AO2 SLP245 T00941061 10094 20022 58003,1024.50,0.00,M,M,M,32.93,6.00,SCT,M,M,M,25000.00,M,M,M,M,JFK,49.00,2020-02-17 17:51:00,10.00,M
2020-12-28,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,845.0,JFK,"New York, NY",MIA,"Miami, FL",0 days 16:18:00,1611.0,-7.0,17.0,1628.0,1857.0,10.0,1933.0,1907.0,-26.0,0.0,,0.0,195.0,176.0,149.0,1089.0,,,,,,12.0,2020.0,False,30.09,240.00,33.00,45.40,M,M,M,M,0.2105263157894736,0.08,0.0,0.0,KJFK 282051Z 24005KT 10SM SCT095 SCT250 09/01 A3009 RMK AO2 SLP188 T00890006 55009,1018.80,0.00,M,M,M,56.10,5.00,SCT,SCT,M,M,9500.00,25000.00,M,M,M,JFK,48.00,2020-12-28 20:51:00,10.00,M
2020-01-04,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,1274.0,JFK,"New York, NY",DFW,"Dallas/Fort Worth, TX",0 days 14:50:00,1538.0,48.0,18.0,1556.0,1805.0,37.0,1809.0,1842.0,33.0,0.0,,0.0,259.0,244.0,189.0,1391.0,33.0,0.0,0.0,0.0,0.0,1.0,2020.0,False,29.55,270.00,50.00,45.90,M,M,M,M,3.75,3.636363636363636,0.0,0.0,KJFK 041951Z 27009KT 4SM BR BKN008 OVC011 10/10 A2955 RMK AO2 SLP005 T01000100 $,1000.50,0.00,M,M,M,100.00,9.00,BKN,OVC,M,M,800.00,1100.00,M,M,M,JFK,50.00,2020-01-04 19:51:00,4.00,BR
2020-02-15,Republic Airline,Republic Airline: YX,YX,20452.0,4569.0,JFK,"New York, NY",DCA,"Washington, DC",0 days 11:49:00,1144.0,-5.0,17.0,1201.0,1249.0,4.0,1314.0,1253.0,-21.0,0.0,,0.0,85.0,69.0,48.0,213.0,,,,,,2.0,2020.0,False,30.63,210.00,3.00,16.02,M,M,M,M,0.3333333333333333,0.04,0.0,0.0,KJFK 151651Z 21006KT 10SM FEW030 FEW250 M04/M16 A3063 RMK AO2 SLP372 T10441161 $,1037.20,0.00,M,M,M,39.55,6.00,FEW,FEW,M,M,3000.00,25000.00,M,M,M,JFK,24.10,2020-02-15 16:51:00,10.00,M
2020-12-07,Republic Airline,Republic Airline: YX,YX,20452.0,5658.0,JFK,"New York, NY",DCA,"Washington, DC",0 days 09:45:00,942.0,-3.0,9.0,951.0,1049.0,4.0,1108.0,1053.0,-15.0,0.0,,0.0,83.0,71.0,58.0,213.0,,,,,,12.0,2020.0,False,29.82,320.00,21.00,26.58,M,M,M,M,0.2222222222222222,0.0666666666666666,0.1363636363636363,0.0,KJFK 071351Z 32008KT 10SM FEW045 FEW150 BKN220 01/M06 A2982 RMK AO2 SLP098 T00111061,1009.80,0.00,M,M,M,58.56,8.00,FEW,FEW,BKN,M,4500.00,15000.00,22000.00,M,M,JFK,34.00,2020-12-07 13:51:00,10.00,M
2020-02-22,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,263.0,JFK,"New York, NY",SEA,"Seattle, WA",0 days 17:15:00,1707.0,-8.0,11.0,1718.0,1956.0,6.0,2048.0,2002.0,-46.0,0.0,,0.0,393.0,355.0,338.0,2422.0,,,,,,2.0,2020.0,False,30.16,240.00,12.00,43.82,M,M,M,M,0.0,0.0,0.0,0.0,KJFK 222151Z 24011KT 10SM CLR 09/M11 A3016 RMK AO2 SLP214 T00941111,1021.40,0.00,M,M,M,22.29,11.00,CLR,M,M,M,M,M,M,M,M,JFK,49.00,2020-02-22 21:51:00,10.00,M
2020-03-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,1531.0,JFK,"New York, NY",BOS,"Boston, MA",0 days 06:55:00,650.0,-5.0,17.0,707.0,744.0,32.0,810.0,816.0,6.0,0.0,,0.0,75.0,86.0,37.0,187.0,,,,,,3.0,2020.0,False,30.58,30.00,12.90,26.32,M,M,M,M,0.8823529411764706,0.0,0.0,0.0,KJFK 221051Z 03014KT 10SM BKN034 02/M11 A3058 RMK AO2 SLP355 T00221106,1035.50,0.00,M,M,M,38.10,14.00,BKN,M,M,M,3400.00,M,M,M,M,JFK,36.00,2020-03-22 10:51:00,10.00,M
2019-11-29,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,355.0,JFK,"New York, NY",ONT,"Ontario, CA",0 days 18:30:00,1824.0,-6.0,18.0,1842.0,2139.0,5.0,2140.0,2144.0,4.0,0.0,,0.0,370.0,380.0,357.0,2429.0,,,,,,11.0,2019.0,False,30.15,340.00,25.00,32.22,M,M,M,M,0.1111111111111111,0.12,0.0,0.0,KJFK 292251Z 34009KT 10SM SCT180 BKN250 04/M04 A3015 RMK AO2 SLP210 T00391039 $,1021.00,0.00,M,M,M,56.86,9.00,SCT,BKN,M,M,18000.00,25000.00,M,M,M,JFK,39.00,2019-11-29 22:51:00,10.00,M
2019-11-06,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363.0,5358.0,JFK,"New York, NY",DTW,"Detroit, MI",0 days 09:29:00,929.0,0.0,15.0,944.0,1117.0,6.0,1137.0,1123.0,-14.0,0.0,,0.0,128.0,114.0,93.0,509.0,,,,,,11.0,2019.0,False,30.4,300.00,33.00,45.54,M,M,M,M,0.2,0.0357142857142857,0.0,0.0,KJFK 061351Z 30010KT 10SM FEW050 FEW280 10/01 A3040 RMK AO2 SLP293 T01000006,1029.30,0.00,M,M,M,52.06,10.00,FEW,FEW,M,M,5000.00,28000.00,M,M,M,JFK,50.00,2019-11-06 13:51:00,10.00,M
2020-01-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,2139.0,JFK,"New York, NY",ATL,"Atlanta, GA",0 days 11:55:00,1224.0,29.0,16.0,1240.0,1431.0,7.0,1432.0,1438.0,6.0,0.0,,0.0,157.0,134.0,111.0,760.0,,,,,,1.0,2020.0,False,29.84,300.00,25.00,32.79,31.00,M,M,M,0.2857142857142857,0.6818181818181818,0.0,0.0,KJFK 051651Z 30019G31KT 10SM FEW035 BKN044 06/M04 A2984 RMK AO2 PK WND 32038/1552 SLP105 T00561039 $,1010.50,0.00,320.00,38.00,2020-01-05 15:52,50.42,19.00,FEW,BKN,M,M,3500.00,4400.00,M,M,M,JFK,42.00,2020-01-05 16:51:00,10.00,M
2019-12-23,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,711.0,JFK,"New York, NY",LAS,"Las Vegas, NV",0 days 21:30:00,2131.0,1.0,12.0,2143.0,2355.0,7.0,30.0,2.0,-28.0,0.0,,0.0,360.0,331.0,312.0,2248.0,,,,,,12.0,2019.0,False,29.97,230.00,33.00,35.23,M,M,M,M,0.12,0.0,0.0,0.0,KJFK 240151Z 23011KT 10SM BKN250 06/01 A2997 RMK AO2 SLP149 T00560006 $,1014.90,0.00,M,M,M,70.20,11.00,BKN,M,M,M,25000.00,M,M,M,M,JFK,42.00,2019-12-24 01:51:00,10.00,M
2020-04-10,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,523.0,JFK,"New York, NY",LAX,"Los Angeles, CA",0 days 11:25:00,1122.0,-3.0,9.0,1131.0,1408.0,5.0,1448.0,1413.0,-35.0,0.0,,0.0,383.0,351.0,337.0,2475.0,,,,,,4.0,2020.0,False,29.41,280.00,25.00,34.38,35.00,M,M,M,0.4,0.5,0.0,0.0,KJFK 101451Z 28024G35KT 10SM SCT050 BKN060 07/M04 A2941 RMK AO2 PK WND 28037/1352 SLP957 VIRGA NE-SE AND SW T00671039 53006,995.70,0.00,280.00,37.00,2020-04-10 13:52,46.70,24.00,SCT,BKN,M,M,5000.00,6000.00,M,M,M,JFK,44.00,2020-04-10 14:51:00,10.00,M
2019-11-26,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,63.0,JFK,"New York, NY",SEA,"Seattle, WA",0 days 08:45:00,837.0,-8.0,21.0,858.0,1140.0,12.0,1207.0,1152.0,-15.0,0.0,,0.0,382.0,375.0,342.0,2422.0,,,,,,11.0,2019.0,False,30.02,150.00,42.00,39.21,M,M,M,M,0.0909090909090909,0.0588235294117647,0.12,0.0,KJFK 261251Z 15004KT 7SM FEW110 FEW170 BKN250 06/06 A3002 RMK AO2 SLP165 T00560056 $,1016.50,0.00,M,M,M,100.00,4.00,FEW,FEW,BKN,M,11000.00,17000.00,25000.00,M,M,JFK,42.00,2019-11-26 12:51:00,7.00,M
2020-02-11,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,1381.0,JFK,"New York, NY",IAH,"Houston, TX",0 days 13:00:00,1252.0,-8.0,24.0,1316.0,1600.0,5.0,1623.0,1605.0,-18.0,0.0,,0.0,263.0,253.0,224.0,1417.0,,,,,,2.0,2020.0,False,29.86,340.00,45.00,44.09,M,M,M,M,5.0,0.5714285714285714,0.0,0.0,KJFK 111751Z 34005KT 8SM -RA BKN006 OVC070 08/07 A2986 RMK AO2 SLP110 P0000 60013 T00830072 10083 20067 58029 $,1011.00,T,M,M,M,93.06,5.00,BKN,OVC,M,M,600.00,7000.00,M,M,M,JFK,47.00,2020-02-11 17:51:00,8.00,-RA
2020-07-30,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,273.0,JFK,"New York, NY",ATL,"Atlanta, GA",0 days 16:59:00,1656.0,-3.0,11.0,1707.0,1853.0,6.0,1920.0,1859.0,-21.0,0.0,,0.0,141.0,123.0,106.0,760.0,,,,,,7.0,2020.0,False,29.81,180.00,72.00,90.82,M,M,M,M,0.1666666666666666,0.0769230769230769,0.1304347826086956,0.0,KJFK 302051Z 18012KT 10SM FEW060 FEW130 BKN230 29/22 A2981 RMK AO2 SLP093 T02940222 58015,1009.30,0.00,M,M,M,65.36,12.00,FEW,FEW,BKN,M,6000.00,13000.00,23000.00,M,M,JFK,85.00,2020-07-30 20:51:00,10.00,M
2019-11-14,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,575.0,JFK,"New York, NY",MSY,"New Orleans, LA",0 days 14:59:00,1450.0,-9.0,22.0,1512.0,1715.0,6.0,1730.0,1721.0,-9.0,0.0,,0.0,211.0,211.0,183.0,1182.0,,,,,,11.0,2019.0,False,30.34,210.00,30.00,41.84,M,M,M,M,0.2325581395348837,0.125,0.1363636363636363,0.1153846153846153,KJFK 141951Z 21007KT 10SM FEW043 FEW080 BKN220 BKN260 08/M01 A3034 RMK AO2 SLP275 FU PLUME W DRFTG N T00781011,1027.50,0.00,M,M,M,53.37,7.00,FEW,FEW,BKN,BKN,4300.00,8000.00,22000.00,26000.00,M,JFK,46.00,2019-11-14 19:51:00,10.00,M
2020-11-08,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,635.0,JFK,"New York, NY",STT,"Charlotte Amalie, VI",0 days 08:44:00,837.0,-7.0,15.0,852.0,1303.0,4.0,1329.0,1307.0,-22.0,0.0,,0.0,225.0,210.0,191.0,1623.0,,,,,,11.0,2020.0,False,30.38,0.00,50.00,54.00,M,M,M,M,0.04,0.0,0.0,0.0,KJFK 081251Z 00000KT 6SM BR FEW250 12/10 A3038 RMK AO2 SLP286 T01220100 $,1028.60,0.00,M,M,M,86.29,0.00,FEW,M,M,M,25000.00,M,M,M,M,JFK,54.00,2020-11-08 12:51:00,6.00,BR
2020-03-02,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363.0,4824.0,JFK,"New York, NY",ROC,"Rochester, NY",0 days 17:39:00,1742.0,3.0,28.0,1810.0,1905.0,6.0,1914.0,1911.0,-3.0,0.0,,0.0,95.0,89.0,55.0,264.0,,,,,,3.0,2020.0,False,29.83,190.00,41.00,37.65,35.00,M,M,M,0.2142857142857142,0.12,0.0,0.0,KJFK 022151Z 19027G35KT 10SM BKN140 BKN250 08/05 A2983 RMK AO2 PK WND 18035/2150 SLP100 T00830050,1010.00,0.00,180.00,35.00,2020-03-02 21:50,79.82,27.00,BKN,BKN,M,M,14000.00,25000.00,M,M,M,JFK,47.00,2020-03-02 21:51:00,10.00,M
2020-02-01,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,2756.0,JFK,"New York, NY",MIA,"Miami, FL",0 days 19:30:00,1937.0,7.0,42.0,2019.0,2318.0,10.0,2247.0,2328.0,41.0,0.0,,0.0,197.0,231.0,179.0,1089.0,7.0,0.0,34.0,0.0,0.0,2.0,2020.0,False,29.77,0.00,39.00,39.90,M,M,M,M,3.333333333333333,0.0,0.0,0.0,KJFK 012351Z 00000KT 7SM OVC012 04/04 A2977 RMK AO2 SLP079 T00440039 10050 20044 56008 $,1007.90,0.00,M,M,M,96.55,0.00,OVC,M,M,M,1200.00,M,M,M,M,JFK,40.00,2020-02-01 23:51:00,7.00,M
2020-10-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,2063.0,JFK,"New York, NY",TPA,"Tampa, FL",0 days 07:10:00,706.0,-4.0,13.0,719.0,937.0,4.0,1001.0,941.0,-20.0,0.0,,0.0,171.0,155.0,138.0,1005.0,,,,,,10.0,2020.0,False,30.24,0.00,64.00,64.00,M,M,M,M,3.333333333333333,4.285714285714286,0.0,0.0,KJFK 221051Z 00000KT 2SM BR FEW003 BKN007 18/18 A3024 RMK AO2 SLP238 VIS SW-N 1/2 T01780178 $,1023.80,0.00,M,M,M,100.00,0.00,FEW,BKN,M,M,300.00,700.00,M,M,M,JFK,64.00,2020-10-22 10:51:00,2.00,BR
2020-12-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,733.0,JFK,"New York, NY",PHX,"Phoenix, AZ",0 days 09:10:00,916.0,6.0,17.0,933.0,1231.0,4.0,1248.0,1235.0,-13.0,0.0,,0.0,338.0,319.0,298.0,2153.0,,,,,,12.0,2020.0,False,29.76,280.00,34.00,31.75,M,M,M,M,0.1818181818181818,0.1764705882352941,0.12,0.0,KJFK 221351Z 28010KT 7SM SCT110 BKN170 BKN250 04/01 A2976 RMK AO2 SLP076 T00390011,1007.60,0.00,M,M,M,82.08,10.00,SCT,BKN,BKN,M,11000.00,17000.00,25000.00,M,M,JFK,39.00,2020-12-22 13:51:00,7.00,M
2020-12-10,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,2597.0,JFK,"New York, NY",DEN,"Denver, CO",0 days 13:35:00,1334.0,-1.0,13.0,1347.0,1558.0,10.0,1555.0,1608.0,13.0,0.0,,0.0,260.0,274.0,251.0,1626.0,,,,,,12.0,2020.0,False,30.06,340.00,30.90,43.22,M,M,M,M,0.2325581395348837,0.0,0.0,0.0,KJFK 101751Z 34013KT 10SM FEW043 09/M01 A3006 RMK AO2 SLP180 T00941006 58001 $,1018.00,0.00,M,M,M,49.63,13.00,FEW,M,M,M,4300.00,M,M,M,M,JFK,49.00,2020-12-10 17:51:00,10.00,M
2020-06-10,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,1983.0,JFK,"New York, NY",MCO,"Orlando, FL",0 days 13:30:00,1326.0,-4.0,16.0,1342.0,1553.0,7.0,1607.0,1600.0,-7.0,0.0,,0.0,157.0,154.0,131.0,944.0,,,,,,6.0,2020.0,False,30.0,140.00,69.00,78.10,M,M,M,M,0.12,0.0,0.0,0.0,KJFK 101651Z 14011KT 10SM BKN250 26/21 A3000 RMK AO2 SLP159 T02560206,1015.90,0.00,M,M,M,73.88,11.00,BKN,M,M,M,25000.00,M,M,M,M,JFK,78.00,2020-06-10 16:51:00,10.00,M
2020-02-12,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,2093.0,JFK,"New York, NY",LAS,"Las Vegas, NV",0 days 11:29:00,1124.0,-5.0,16.0,1140.0,1404.0,7.0,1436.0,1411.0,-25.0,0.0,,0.0,367.0,347.0,324.0,2248.0,,,,,,2.0,2020.0,False,30.23,310.00,19.90,38.78,M,M,M,M,0.0666666666666666,0.12,0.0,0.0,KJFK 121551Z 31006KT 10SM FEW150 BKN250 06/M07 A3023 RMK AO2 SLP236 T00611067 $,1023.60,0.00,M,M,M,39.29,6.00,FEW,BKN,M,M,15000.00,25000.00,M,M,M,JFK,43.00,2020-02-12 15:51:00,10.00,M
